 -5.000000E-02
  0.00E+00  1.00E+00  9.270993E+54  1.133522E+53  4.727512E+52  1.484567E+48  1.815111E+46  7.570179E+45
  1.00E+00  2.50E+00  2.659326E+55  3.616811E+52  4.297331E+51  6.732872E+49  9.157030E+46  1.087997E+46
  2.50E+00  4.50E+00  7.720923E+55  1.325994E+52  2.321954E+51  4.146827E+50  7.121778E+46  1.247097E+46
  4.50E+00  7.00E+00  7.670699E+55  3.283309E+51  7.540713E+50  6.893826E+50  2.950782E+46  6.777005E+45
  7.00E+00  1.00E+01  3.868170E+55  4.664046E+50  1.266629E+50  5.182357E+50  6.248626E+45  1.696958E+45
  1.00E+01  1.40E+01  2.510009E+54  2.914252E+49  8.621394E+48  4.755467E+49  5.521348E+44  1.633410E+44
  1.40E+01  1.90E+01  5.145082E+52  5.661614E+47  1.690363E+47  1.343682E+48  1.478579E+43  4.414529E+42
  1.90E+01  2.50E+01  2.676794E+50  3.267725E+45  9.905160E+44  9.341774E+45  1.140407E+41  3.456813E+40
  2.50E+01  3.20E+01  3.633926E+47  5.488804E+42  1.769928E+42  1.645841E+43  2.485934E+38  8.016177E+37
  3.20E+01  4.00E+01  1.371552E+44  2.741217E+39  9.808338E+38  7.857605E+39  1.570439E+35  5.619185E+34
  4.00E+01  4.80E+01  2.621231E+40  7.421041E+35  3.098943E+35  1.839190E+36  5.206984E+31  2.174378E+31
  4.80E+01  5.80E+01  1.666527E+36  6.603567E+31  3.053807E+31  1.408055E+32  5.579382E+27  2.580174E+27
  5.80E+01  6.80E+01  3.573808E+31  2.524934E+27  1.298130E+27  3.593954E+27  2.539167E+23  1.305447E+23
  6.80E+01  8.00E+01  7.284329E+26  4.374904E+26  9.253708E+25  8.603243E+22  5.167031E+22  1.092920E+22
  8.00E+01  9.50E+01  7.157586E+26  7.137816E+26  1.486567E+26  9.991852E+22  9.964255E+22  2.075218E+22
  9.50E+01  1.15E+02  1.233597E+27  1.231449E+27  2.561190E+26  2.064620E+23  2.061024E+23  4.286557E+22
  1.15E+02  1.45E+02  2.339883E+27  2.331590E+27  4.858106E+26  4.838409E+23  4.821260E+23  1.004559E+23
  1.45E+02  1.85E+02  4.783553E+27  4.752710E+27  9.935390E+26  1.254554E+24  1.246466E+24  2.605696E+23
  1.85E+02  2.35E+02  9.859990E+27  9.758048E+27  2.049157E+27  3.292078E+24  3.258041E+24  6.841776E+23
  2.35E+02  3.00E+02  2.023951E+28  1.993658E+28  4.208132E+27  8.605349E+24  8.476553E+24  1.789196E+24
 
 -4.500000E-02
  0.00E+00  1.00E+00  7.700282E+54  1.153333E+53  2.825711E+52  1.233048E+48  1.846835E+46  4.524818E+45
  1.00E+00  2.50E+00  2.451246E+55  3.781494E+52  3.792828E+51  6.206055E+49  9.573972E+46  9.602668E+45
  2.50E+00  4.50E+00  6.750110E+55  1.378363E+52  2.342284E+51  3.625413E+50  7.403042E+46  1.258016E+46
  4.50E+00  7.00E+00  6.770952E+55  3.446852E+51  7.795708E+50  6.085204E+50  3.097762E+46  7.006175E+45
  7.00E+00  1.00E+01  3.460437E+55  4.997247E+50  1.337850E+50  4.636098E+50  6.695030E+45  1.792376E+45
