 -5.000000E-02
  0.00E+00  1.00E+00  3.952912E+55  1.098287E+52  2.082174E+53  6.330569E+48  1.758901E+45  3.334591E+46
  1.00E+00  2.50E+00  7.924410E+54  3.884726E+51  5.263684E+51  2.006554E+49  9.836580E+45  1.332826E+46
  2.50E+00  4.50E+00  2.820507E+55  1.083179E+51  7.127318E+50  1.515045E+50  5.818333E+45  3.828464E+45
  4.50E+00  7.00E+00  6.501452E+55  2.160030E+50  1.014453E+50  5.843728E+50  1.941509E+45  9.118246E+44
  7.00E+00  1.00E+01  1.289295E+56  2.380430E+49  9.544518E+48  1.727531E+51  3.189547E+44  1.278874E+44
  1.00E+01  1.40E+01  1.270625E+53  1.108040E+48  4.112662E+47  2.407735E+48  2.099649E+43  7.793175E+42
  1.40E+01  1.90E+01  1.749338E+51  1.459569E+46  5.028934E+45  4.569106E+46  3.812257E+41  1.313510E+41
  1.90E+01  2.50E+01  5.814955E+48  5.168180E+43  1.662674E+43  2.029647E+44  1.803898E+39  5.803385E+38
  2.50E+01  3.20E+01  5.125278E+45  5.052893E+40  1.564262E+40  2.321618E+41  2.288829E+36  7.085700E+35
  3.20E+01  4.00E+01  1.291754E+42  1.467841E+37  4.522817E+36  7.401268E+37  8.410183E+32  2.591406E+32
  4.00E+01  4.80E+01  1.695898E+38  2.302974E+33  7.260924E+32  1.190093E+34  1.616106E+29  5.095337E+28
  4.80E+01  5.80E+01  8.390418E+33  1.433973E+29  4.714885E+28  7.089905E+29  1.211707E+25  3.984079E+24
  5.80E+01  6.80E+01  1.377442E+29  1.790202E+26  3.749105E+25  1.385383E+25  1.800523E+22  3.770718E+21
  6.80E+01  8.00E+01  2.858049E+26  2.834296E+26  5.864651E+25  3.375945E+22  3.347887E+22  6.927360E+21
  8.00E+01  9.50E+01  4.684267E+26  4.685157E+26  9.694079E+25  6.539972E+22  6.541216E+22  1.353446E+22
  9.50E+01  1.15E+02  8.094462E+26  8.095881E+26  1.675171E+26  1.354996E+23  1.355233E+23  2.804200E+22
  1.15E+02  1.45E+02  1.535495E+27  1.535566E+27  3.177622E+26  3.175421E+23  3.175568E+23  6.571357E+22
  1.45E+02  1.85E+02  3.139407E+27  3.138976E+27  6.496421E+26  8.234545E+23  8.233411E+23  1.703987E+23
  1.85E+02  2.35E+02  6.473741E+27  6.471094E+27  1.339470E+27  2.161780E+24  2.160896E+24  4.472899E+23
  2.35E+02  3.00E+02  1.324003E+28  1.323116E+28  2.739346E+27  5.629978E+24  5.626206E+24  1.164835E+24
 
 -4.500000E-02
  0.00E+00  1.00E+00  3.514359E+55  4.037210E+52  1.833368E+53  5.628228E+48  6.465572E+45  2.936129E+46
  1.00E+00  2.50E+00  1.220171E+55  1.439797E+52  7.294476E+51  3.089616E+49  3.645735E+46  1.847047E+46
  2.50E+00  4.50E+00  3.912999E+55  3.948293E+51  1.452026E+51  2.101881E+50  2.120840E+46  7.799610E+45
  4.50E+00  7.00E+00  6.841118E+55  8.126336E+50  2.695746E+50  6.149031E+50  7.304230E+45  2.423028E+45
  7.00E+00  1.00E+01  1.159623E+56  9.325513E+49  3.070762E+49  1.553784E+51  1.249529E+45  4.114526E+44
  1.00E+01  1.40E+01  6.237979E+53  4.600454E+48  1.548757E+48  1.182048E+49  8.717502E+43  2.934775E+43
  1.40E+01  1.90E+01  9.432580E+51  6.633088E+46  2.203782E+46  2.463702E+47  1.732500E+42  5.756072E+41
  1.90E+01  2.50E+01  3.388048E+49  2.643007E+44  8.506507E+43  1.182562E+45  9.225132E+39  2.969104E+39
  2.50E+01  3.20E+01  3.229911E+46  2.955377E+41  9.413129E+40  1.463066E+42  1.338709E+37  4.263903E+36
  3.20E+01  4.00E+01  8.762414E+42  9.825734E+37  3.192332E+37  5.020536E+38  5.629780E+33  1.829087E+33
  4.00E+01  4.80E+01  1.222015E+39  1.739977E+34  5.924320E+33  8.575455E+34  1.221025E+30  4.157377E+29
  4.80E+01  5.80E+01  6.218542E+34  1.174874E+30  4.238579E+29  5.254670E+30  9.927686E+25  3.581601E+25
  5.80E+01  6.80E+01  1.027722E+30  2.611818E+26  5.911357E+25  1.033647E+26  2.626875E+22  5.945437E+21
  6.80E+01  8.00E+01  3.855176E+26  3.753080E+26  7.772778E+25  4.553757E+22  4.433160E+22  9.181252E+21
  8.00E+01  9.50E+01  6.198138E+26  6.198483E+26  1.282956E+26  8.653574E+22  8.654055E+22  1.791208E+22
  9.50E+01  1.15E+02  1.070903E+27  1.070913E+27  2.216775E+26  1.792667E+23  1.792685E+23  3.710835E+22
  1.15E+02  1.45E+02  2.031400E+27  2.030874E+27  4.204710E+26  4.201178E+23  4.200092E+23  8.695844E+22
  1.45E+02  1.85E+02  4.153623E+27  4.150495E+27  8.596964E+26  1.089479E+24  1.088659E+24  2.254951E+23
  1.85E+02  2.35E+02  8.564273E+27  8.553165E+27  1.772575E+27  2.859872E+24  2.856163E+24  5.919167E+23
  2.35E+02  3.00E+02  1.748695E+28  1.745284E+28  3.619312E+27  7.435871E+24  7.421362E+24  1.539018E+24
 
 -4.000000E-02
  0.00E+00  1.00E+00  3.121587E+55  7.223553E+52  1.521811E+53  4.999206E+48  1.156848E+46  2.437172E+46
